BTC,2021-03-14,61288.7941276447,57334.641534775,32074.453,27027.258,27394.088,25481.016,42571.945
BTC,2021-03-15,59905.6184704851,61288.7941276447,32642.838,27200.117,27656.031,25765.271,43153.926
BTC,2021-03-16,56121.121924021,59905.6184704851,32454.893,27343.06,27863.463,25964.611,43695.97
BTC,2021-03-17,56500.4460257159,56121.121924021,31879.635,27462.145,27932.525,25975.38,44065.03
BTC,2021-03-18,58683.0659824664,56500.4460257159,31941.64,27523.21,27925.375,25905.787,44284.945
BTC,2021-03-19,57731.4798410871,58683.0659824664,32279.236,27561.834,27923.691,25866.318,44443.36
BTC,2021-03-20,58168.1219222677,57731.4798410871,32135.965,27567.705,27905.701,25811.967,44535.76
BTC,2021-03-21,58247.8847066043,58168.1219222677,32202.44,27581.97,27892.959,25773.955,44591.2
BTC,2021-03-22,57447.9330198714,58247.8847066043,32214.447,27517.857,27885.855,25749.021,44623.81
BTC,2021-03-23,54453.1373508475,57447.9330198714,32092.123,27475.63,27865.424,25709.13,44621.39
BTC,2021-03-24,54563.6119458211,54453.1373508475,31594.477,27497.336,27774.785,25577.154,44518.12
BTC,2021-03-25,52595.411323787295,54563.6119458211,31614.012,27500.434,27660.113,25428.447,44346.887
BTC,2021-03-26,51547.1248953828,52595.411323787295,31251.342,27442.627,27501.518,25230.03,44089.086
BTC,2021-03-27,54817.8571122151,51547.1248953828,31044.965,27380.56,27315.992,25008.3,43757.254
BTC,2021-03-28,56019.8373055523,54817.8571122151,31658.615,27300.078,27216.87,24917.715,43484.688
BTC,2021-03-29,55713.0381396844,56019.8373055523,31862.906,27216.201,27208.814,24944.46,43321.496
BTC,2021-03-30,57571.2333477498,55713.0381396844,31811.777,27149.184,27247.484,25019.89,43248.234
BTC,2021-03-31,58684.5483921683,57571.2333477498,32111.254,27161.096,27348.412,25169.822,43292.086
BTC,2021-04-01,58792.1948275862,58684.5483921683,32279.455,27189.695,27491.854,25363.531,43445.176
BTC,2021-04-02,58818.97709859731,58792.1948275862,32295.295,27280.242,27639.104,25547.826,43663.383
BTC,2021-04-03,59031.5340192285,58818.97709859731,32299.223,27405.273,27766.947,25695.99,43904.6
BTC,2021-04-04,57282.3896247808,59031.5340192285,32330.25,27470.354,27869.65,25805.865,44142.82
BTC,2021-04-05,58202.199391993,57282.3896247808,32066.271,27512.242,27906.273,25823.139,44312.832
BTC,2021-04-06,58755.852529514894,58202.199391993,32207.576,27561.898,27922.568,25821.996,44439.957
BTC,2021-04-07,58084.0664231444,58755.852529514894,32289.953,27578.617,27936.72,25823.59,44544.004
BTC,2021-04-08,56266.8346762127,58084.0664231444,32189.74,27573.062,27934.158,25804.092,44611.293
BTC,2021-04-09,57963.3445994155,56266.8346762127,31903.578,27557.066,27884.094,25722.838,44602.465
BTC,2021-04-10,58051.7625563998,57963.3445994155,32171.422,27537.854,27852.14,25678.258,44580.69
BTC,2021-04-11,59651.5589877265,58051.7625563998,32184.846,27514.691,27835.336,25656.336,44559.797
BTC,2021-04-12,59932.9306469901,59651.5589877265,32419.146,27531.498,27865.104,25699.035,44585.098
BTC,2021-04-13,59905.9363744594,59932.9306469901,32458.71,27537.256,27921.05,25771.307,44653.047
BTC,2021-04-14,63445.63831443599,59905.9363744594,32454.938,27537.586,27982.482,25845.162,44745.633
BTC,2021-04-15,62869.49558737581,63445.63831443599,32914.723,27568.295,28111.424,26011.373,44933.06
